path	sha256	width	height	viewport	case_id	state	flows	locale	status	approval_reason
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-CITY-FALLBACK-KO-FL-001-ko-1440x1000-desktop-chromium-darwin.png	0195e1e819c02fe97c66ab41b570b7339552ec91bdddfdc9f33fbd79830b09df	1440	1000	1440x1000	B-PX-CITY-FALLBACK-KO	CITY-FALLBACK	FL-001	ko	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-CITY-FILTERED-MAP-EN-FL-001-en-1440x1000-desktop-chromium-darwin.png	71e6cd1a8348809a148d4c36c05e55d49f7813d459582d89084e5aa77a7e8121	1440	1000	1440x1000	B-PX-CITY-FILTERED-MAP-EN	CITY-FILTERED-MAP	FL-001	en	FROZEN	R5-FIX: added filtered-map evidence for R5-003; approval_commit=9500515197c2f9a77845ed2b9cb4e3d742a8b8cb
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-CITY-LIST-EN-FL-001-en-1440x1000-desktop-chromium-darwin.png	8f6d0243cfb71103a95a3d89b09c3a925be145875a16879331e3ad5f3e40dd42	1440	1000	1440x1000	B-PX-CITY-LIST-EN	CITY-LIST	FL-001	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-CITY-LIVE-EN-FL-001-FL-014-en-1440x1000-desktop-chromium-darwin.png	436e5acf676da3dd2115e8dcc5a07e3c41adbed28dfb004ac3faa2040139322f	1440	1000	1440x1000	B-PX-CITY-LIVE-EN	CITY-LIVE	FL-001,FL-014	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-CITY-LIVE-KO-FL-001-FL-014-ko-1440x1000-desktop-chromium-darwin.png	0fb6db6f105f16854b56d09ed7a403a896e7867dec355c85daaf19e5c6fcb54a	1440	1000	1440x1000	B-PX-CITY-LIVE-KO	CITY-LIVE	FL-001,FL-014	ko	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-FEEDBACK-KO-FL-003-FL-015-ko-1440x1000-desktop-chromium-darwin.png	7f4fed1842f313a7226a99b911f8545cf61f94f9be05a5c076c2f014e91bdf76	1440	1000	1440x1000	B-PX-FEEDBACK-KO	FEEDBACK	FL-003,FL-015	ko	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-GATE-ACCOUNT-FAIL-KO-FL-010-ko-1440x1000-desktop-chromium-darwin.png	768d2579e872eac1868ec3bd747cb8a046d4633b99a54751cf13a158f97b7d0b	1440	1000	1440x1000	B-PX-GATE-ACCOUNT-FAIL-KO	GATE-ACCOUNT-FAIL	FL-010	ko	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-GATE-AGE-FAIL-KO-FL-002-FL-013-ko-1440x1000-desktop-chromium-darwin.png	e7abe11d5e3ac8820d7b38f8b995cd45d6e859448542df206a80b4af66a99c6f	1440	1000	1440x1000	B-PX-GATE-AGE-FAIL-KO	GATE-AGE-FAIL	FL-002,FL-013	ko	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-GATE-PAYMENT-EN-FL-017-en-1440x1000-desktop-chromium-darwin.png	8c69b64272a70fe10019c514fb301b6daa8c0b90be3d763f323084ed67d90ac3	1440	1000	1440x1000	B-PX-GATE-PAYMENT-EN	GATE-PAYMENT	FL-017	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-GATE-PAYMENT-FAIL-KO-FL-017-ko-1440x1000-desktop-chromium-darwin.png	7673d0477d74ed096f9c9e7beffdb75ab214d68c1aad2f0f4b76280dbc2e1e3b	1440	1000	1440x1000	B-PX-GATE-PAYMENT-FAIL-KO	GATE-PAYMENT-FAIL	FL-017	ko	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-GATE-PERSON-CX-KO-FL-005-ko-1440x1000-desktop-chromium-darwin.png	86c6e65434a209d60cc9b51a5bf3e7edd587c0af0438404093a7b7d9e2d252d2	1440	1000	1440x1000	B-PX-GATE-PERSON-CX-KO	GATE-PERSON-CX	FL-005	ko	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-GATE-PERSON-PASSPORT-EN-FL-006-FL-012-en-1440x1000-desktop-chromium-darwin.png	76de3ec1a56ce47508061a1b5b07d4713ee3e84a2026f798645d13d9add10bbe	1440	1000	1440x1000	B-PX-GATE-PERSON-PASSPORT-EN	GATE-PERSON-PASSPORT	FL-006,FL-012	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-GATE-RESIDENCE-UNSUPPORTED-EN-FL-006-en-1440x1000-desktop-chromium-darwin.png	40100ecf21383cac029a89d5a51a0bacfd21b47c67cf6f3ee8ed03f38812b373	1440	1000	1440x1000	B-PX-GATE-RESIDENCE-UNSUPPORTED-EN	GATE-PERSON-RESIDENCE-UNSUPPORTED	FL-006	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-LABS-BRIDGE-FAIL-EN-FL-018-en-1440x1000-desktop-chromium-darwin.png	5a3fcf1b4c2ca3a0b834514122ace056271cae73e7ec11cb0a8b207a129df73a	1440	1000	1440x1000	B-PX-LABS-BRIDGE-FAIL-EN	LABS-BRIDGE-FAIL	FL-018	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-LABS-BRIDGE-SUCCESS-EN-FL-018-en-1440x1000-desktop-chromium-darwin.png	b2a6cda9e3317745791a1817d8046f51e32ec9605d5ef2dc47aea283538f4abb	1440	1000	1440x1000	B-PX-LABS-BRIDGE-SUCCESS-EN	LABS-BRIDGE-SUCCESS	FL-018	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-LABS-EN-FL-004-FL-016-FL-018-en-1440x1000-desktop-chromium-darwin.png	34e0e192e5ff5e75b5d773d884522789f974e17402a6c98a13368d0e8708728f	1440	1000	1440x1000	B-PX-LABS-EN	LABS	FL-004,FL-016,FL-018	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-LABS-TRAIT-FAIL-KO-FL-016-ko-1440x1000-desktop-chromium-darwin.png	2821fd2d73e9a903532073d1d1ee213c780f31271fa7570061ae22b3bd8ddd7b	1440	1000	1440x1000	B-PX-LABS-TRAIT-FAIL-KO	LABS-TRAIT-FAIL	FL-016	ko	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-LOCAL-SIGNAL-EMPTY-EN-FL-012-en-1440x1000-desktop-chromium-darwin.png	ea0b6d0d616863b3affed881784c31cec2a72049952dd2fdfdadf2692431c31d	1440	1000	1440x1000	B-PX-LOCAL-SIGNAL-EMPTY-EN	LOCAL-SIGNAL-EMPTY	FL-012	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-LOCAL-SIGNAL-FAIL-KO-FL-012-ko-1440x1000-desktop-chromium-darwin.png	de924213565c7cc2f5aa86293b851748c014a527ad9e68873fdd2f966a79e6d3	1440	1000	1440x1000	B-PX-LOCAL-SIGNAL-FAIL-KO	LOCAL-SIGNAL-FAIL	FL-012	ko	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-LOCAL-SIGNAL-SUCCESS-EN-FL-012-FL-015-en-1440x1000-desktop-chromium-darwin.png	4e2734a8812a6ede3c4700accf071c889ff02291e9e9743cb117eeb79e2c9b55	1440	1000	1440x1000	B-PX-LOCAL-SIGNAL-SUCCESS-EN	LOCAL-SIGNAL-SUCCESS	FL-012,FL-015	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-MY-EN-FL-004-FL-011-FL-015-en-1440x1000-desktop-chromium-darwin.png	8b425956eadb16254d485cb9de94ca51c4a21dd9b791c2e9749e1231494c440c	1440	1000	1440x1000	B-PX-MY-EN	MY	FL-004,FL-011,FL-015	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-NATION-EN-FL-001-en-1440x1000-desktop-chromium-darwin.png	4ab8633750e53163649849059190fd23c3f95460c923b03bd88dcb61b6e4dbab	1440	1000	1440x1000	B-PX-NATION-EN	NATION	FL-001	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-NATION-KO-FL-001-ko-1440x1000-desktop-chromium-darwin.png	ba6d29701112bf36b9e12a9ff108e0b7522a73c177cd5f91b3c1121d14b576a3	1440	1000	1440x1000	B-PX-NATION-KO	NATION	FL-001	ko	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-ONBOARDING-PERSONAS-KO-FL-007-FL-008-FL-009-ko-1440x1000-desktop-chromium-darwin.png	ca6cd1d130524d26f2268c941591669e5e61e1b82d0176ddb43df0eb757de115	1440	1000	1440x1000	B-PX-ONBOARDING-PERSONAS-KO	ONBOARDING-PERSONAS	FL-007,FL-008,FL-009	ko	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-ONBOARDING-PREFERENCES-EN-FL-007-FL-008-FL-009-en-1440x1000-desktop-chromium-darwin.png	888b307eb2503bc1d005a4c8ccfc1978fa44bf3cff7aa61c06e175330815e83b	1440	1000	1440x1000	B-PX-ONBOARDING-PREFERENCES-EN	ONBOARDING-PREFERENCES	FL-007,FL-008,FL-009	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-ONBOARDING-VALUE-EN-FL-007-FL-008-FL-009-en-1440x1000-desktop-chromium-darwin.png	c78b1093b52f196fe1aa8f57fc523b7ee0e2d53de80df393e9923944b07d0f5f	1440	1000	1440x1000	B-PX-ONBOARDING-VALUE-EN	ONBOARDING-VALUE	FL-007,FL-008,FL-009	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-PLACE-DETAIL-EN-FL-001-FL-010-FL-011-FL-012-FL-016-en-1440x1000-desktop-chromium-darwin.png	7fb29636ed342416f96f68bb520d2798d43806581fb4ab7460748a32ab24f940	1440	1000	1440x1000	B-PX-PLACE-DETAIL-EN	PLACE-DETAIL	FL-001,FL-010,FL-011,FL-012,FL-016	en	FROZEN	R5-FIX: focus-token baseline changed for R5-001; approval_commit=b5f6c0e73758a578ce9f8f7b00157f298e9b2188; prior_sha=a7a28bcb877d8301abc4313a7e1cc1cad85336f00e96b5c50e080bc82f064606
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-PLACE-PEEK-EN-FL-001-en-1440x1000-desktop-chromium-darwin.png	c8a71c9321c0243be2687bc59c1e69514ae98422117c6fbf14839f7b604f3486	1440	1000	1440x1000	B-PX-PLACE-PEEK-EN	PLACE-PEEK	FL-001	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-PROFILE-KO-FL-015-ko-1440x1000-desktop-chromium-darwin.png	4e44da0fc0d2bed0983207a4157dfeced9207e49be909c57d34aae651f2e0d6c	1440	1000	1440x1000	B-PX-PROFILE-KO	PROFILE	FL-015	ko	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-REPORT-EN-FL-003-en-1440x1000-desktop-chromium-darwin.png	89fb203a4bb6b290bb4257faf48bb7fd657d736dba378b3658df15735712a317	1440	1000	1440x1000	B-PX-REPORT-EN	REPORT	FL-003	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-SAVE-FAILURE-EN-FL-011-en-1440x1000-desktop-chromium-darwin.png	7e1abe7e346bc29cb6ad55afd70a198cdc75291eb13ba375f2df8989ef8028a1	1440	1000	1440x1000	B-PX-SAVE-FAILURE-EN	SAVE-FAILURE	FL-011	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-SAVE-RECOVERED-KO-FL-011-ko-1440x1000-desktop-chromium-darwin.png	e95a90f474ae7e3ac9995e8a6268b8949cb702f466e234aef9916c3ce42c95dd	1440	1000	1440x1000	B-PX-SAVE-RECOVERED-KO	SAVE-RECOVERED	FL-011	ko	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-TABLE-DETAIL-KO-FL-003-ko-1440x1000-desktop-chromium-darwin.png	50040877608975ad32010ee6735de889bf4f829c1558fb9703c565b22d7f3e3c	1440	1000	1440x1000	B-PX-TABLE-DETAIL-KO	TABLE-DETAIL	FL-003	ko	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-TABLE-JOIN-FAIL-EN-FL-003-en-1440x1000-desktop-chromium-darwin.png	7c7c22d0438ba5ea8b4a58c7b80d3b6fd202246adae59b71f787414e611c3d98	1440	1000	1440x1000	B-PX-TABLE-JOIN-FAIL-EN	TABLE-JOIN-FAIL	FL-003	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-TABLES-LIST-EN-FL-003-en-1440x1000-desktop-chromium-darwin.png	dceb002ab7fdd6427e6b809030de743f92524d05da82e817acbffa52c679a40a	1440	1000	1440x1000	B-PX-TABLES-LIST-EN	TABLES-LIST	FL-003	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-TABLES-VENUE-EMPTY-EN-FL-003-en-1440x1000-desktop-chromium-darwin.png	c7fbc1f5c15fecec93d8c473de0f035e0b8a46f671d9f366dd2097949ddcdffd	1440	1000	1440x1000	B-PX-TABLES-VENUE-EMPTY-EN	TABLES-VENUE-EMPTY	FL-003	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-TRUST-FOUR-AXES-EN-FL-003-FL-012-FL-015-en-1440x1000-desktop-chromium-darwin.png	050556db2fa6bf4e084a8b2048ab773bce8ca62a6c1a9ea5119516d474210fa9	1440	1000	1440x1000	B-PX-TRUST-FOUR-AXES-EN	TRUST-FOUR-AXES	FL-003,FL-012,FL-015	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-AFTER19-PROMPT-EN-FL-013-en-390x844-mobile-chromium-darwin.png	26afd579465a4b4159ab8e79dcac2dee54612833fd207eafda55a02492df32e8	390	844	390x844	B-PX-AFTER19-PROMPT-EN	AFTER19-PROMPT	FL-013	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-AFTER19-VENUE-LOCKED-EN-FL-002-en-390x844-mobile-chromium-darwin.png	534b695d3db2059240c377a83ac59c615282f643b97aae7658669e001b0debf2	390	844	390x844	B-PX-AFTER19-VENUE-LOCKED-EN	AFTER19-VENUE-LOCKED	FL-002	en	FROZEN	R5-FIX: locked-venue focus-token baseline changed for R5-001; approval_commit=ee19adb2a5fce5bea7e0aeb6a8caac80ca65bd2f; prior_sha=3e9a120e03c1194a9ff71a778d27e49b84a46c411c6ec5b407ce62a414c0c147
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-AFTER19-VENUE-RETURN-EN-FL-002-FL-013-FL-014-en-390x844-mobile-chromium-darwin.png	79f108b89210f9190004402fe4f91e3f0af99641daacc38d4434c8bd987b73b9	390	844	390x844	B-PX-AFTER19-VENUE-RETURN-EN	AFTER19-VENUE-RETURN	FL-002,FL-013,FL-014	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHAT-EN-FL-003-en-390x844-mobile-chromium-darwin.png	bd057b73f432664ffc3e9fee08830731ffdd053e34e0382a0785e85463b1de3e	390	844	390x844	B-PX-CHAT-EN	CHAT	FL-003	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHAT-IMAGE-FAIL-EN-FL-003-en-390x844-mobile-chromium-darwin.png	dadc6fe0d3f1034516c52f28704e82789864f6b6885e390d1443874da7740276	390	844	390x844	B-PX-CHAT-IMAGE-FAIL-EN	CHAT-IMAGE-FAIL	FL-003	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHECKOUT-CANCEL-KO-FL-004-ko-390x844-mobile-chromium-darwin.png	166c3e8aa049a89467fce654fcc886b5c7ebb54d31c21cb86838b02850f6984a	390	844	390x844	B-PX-CHECKOUT-CANCEL-KO	CHECKOUT-CANCEL	FL-004	ko	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHECKOUT-FAIL-EN-FL-004-en-390x844-mobile-chromium-darwin.png	584447b78b7c400fd775ad7120b18f241affcd59ad44036b46382abe5c68228d	390	844	390x844	B-PX-CHECKOUT-FAIL-EN	CHECKOUT-FAIL	FL-004	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHECKOUT-IDLE-EN-FL-004-FL-017-en-390x844-mobile-chromium-darwin.png	636ec3af9b3d658f7ce96b00017ad4a6f1129d5a42878a82ba0b844ca934b878	390	844	390x844	B-PX-CHECKOUT-IDLE-EN	CHECKOUT-IDLE	FL-004,FL-017	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHECKOUT-RECEIPT-EN-FL-004-en-390x844-mobile-chromium-darwin.png	9aa8bcdc2240b2c5e3eabe890b79fc06d4e24d601991e7b1c406826c7abc1eae	390	844	390x844	B-PX-CHECKOUT-RECEIPT-EN	CHECKOUT-RECEIPT	FL-004	en	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHECKOUT-STAMP-KO-FL-004-ko-390x844-mobile-chromium-darwin.png	07c192af69ee7e47a25ece81158ac5ca3c00897200a346f87cf54bab9d3a5152	390	844	390x844	B-PX-CHECKOUT-STAMP-KO	CHECKOUT-STAMP	FL-004	ko	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CITY-FALLBACK-KO-FL-001-ko-390x844-mobile-chromium-darwin.png	d9bf97a99be7323b86dae4d995017f5dbc305d8f819f4a38c5e60a6ef012e610	390	844	390x844	B-PX-CITY-FALLBACK-KO	CITY-FALLBACK	FL-001	ko	FROZEN	R5-CARRY: byte-identical to SLEEK-R5 reviewed baseline; prior approval retained
