path	sha256	width	height	viewport	case_id	state	flows	locale	status	approval_reason
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-GATE-ACCOUNT-FAIL-KO-FL-010-ko-1440x1000-desktop-chromium-darwin.png	85e2793a80a9e5280da873da42198af3a57423f3fefc7e1490d5615c4a5923d6	1440	1000	1440x1000	B-PX-GATE-ACCOUNT-FAIL-KO	GATE-ACCOUNT-FAIL	FL-010	ko	FROZEN	R3-DESKTOP: GATE-ACCOUNT-FAIL; D4-R3-002: identity taxonomy localization
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-GATE-AGE-FAIL-KO-FL-002-FL-013-ko-1440x1000-desktop-chromium-darwin.png	e7abe11d5e3ac8820d7b38f8b995cd45d6e859448542df206a80b4af66a99c6f	1440	1000	1440x1000	B-PX-GATE-AGE-FAIL-KO	GATE-AGE-FAIL	FL-002,FL-013	ko	FROZEN	R3-DESKTOP: GATE-AGE-FAIL; D4-R3-002: identity taxonomy localization
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-GATE-PAYMENT-EN-FL-017-en-1440x1000-desktop-chromium-darwin.png	8c69b64272a70fe10019c514fb301b6daa8c0b90be3d763f323084ed67d90ac3	1440	1000	1440x1000	B-PX-GATE-PAYMENT-EN	GATE-PAYMENT	FL-017	en	FROZEN	R3-DESKTOP: GATE-PAYMENT; D4-R3-002: identity taxonomy localization
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-GATE-PAYMENT-FAIL-KO-FL-017-ko-1440x1000-desktop-chromium-darwin.png	7673d0477d74ed096f9c9e7beffdb75ab214d68c1aad2f0f4b76280dbc2e1e3b	1440	1000	1440x1000	B-PX-GATE-PAYMENT-FAIL-KO	GATE-PAYMENT-FAIL	FL-017	ko	FROZEN	R3-DESKTOP: GATE-PAYMENT-FAIL; D4-R3-002: identity taxonomy localization
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-GATE-PERSON-CX-KO-FL-005-ko-1440x1000-desktop-chromium-darwin.png	86c6e65434a209d60cc9b51a5bf3e7edd587c0af0438404093a7b7d9e2d252d2	1440	1000	1440x1000	B-PX-GATE-PERSON-CX-KO	GATE-PERSON-CX	FL-005	ko	FROZEN	R3-DESKTOP: GATE-PERSON-CX; D4-R3-002: identity taxonomy localization
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-GATE-PERSON-PASSPORT-EN-FL-006-FL-012-en-1440x1000-desktop-chromium-darwin.png	76de3ec1a56ce47508061a1b5b07d4713ee3e84a2026f798645d13d9add10bbe	1440	1000	1440x1000	B-PX-GATE-PERSON-PASSPORT-EN	GATE-PERSON-PASSPORT	FL-006,FL-012	en	FROZEN	R3-DESKTOP: GATE-PERSON-PASSPORT; D4-R3-002: identity taxonomy localization
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-GATE-RESIDENCE-UNSUPPORTED-EN-FL-006-en-1440x1000-desktop-chromium-darwin.png	40100ecf21383cac029a89d5a51a0bacfd21b47c67cf6f3ee8ed03f38812b373	1440	1000	1440x1000	B-PX-GATE-RESIDENCE-UNSUPPORTED-EN	GATE-PERSON-RESIDENCE-UNSUPPORTED	FL-006	en	FROZEN	R3-DESKTOP: GATE-PERSON-RESIDENCE-UNSUPPORTED; D4-R3-002+D5-R3-001: localized identity taxonomy and unsupported provider truth
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-LABS-BRIDGE-FAIL-EN-FL-018-en-1440x1000-desktop-chromium-darwin.png	5a3fcf1b4c2ca3a0b834514122ace056271cae73e7ec11cb0a8b207a129df73a	1440	1000	1440x1000	B-PX-LABS-BRIDGE-FAIL-EN	LABS-BRIDGE-FAIL	FL-018	en	FROZEN	R3-DESKTOP: LABS-BRIDGE-FAIL; R3-INTEGRATED: current frozen product surface
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-LABS-BRIDGE-SUCCESS-EN-FL-018-en-1440x1000-desktop-chromium-darwin.png	b2a6cda9e3317745791a1817d8046f51e32ec9605d5ef2dc47aea283538f4abb	1440	1000	1440x1000	B-PX-LABS-BRIDGE-SUCCESS-EN	LABS-BRIDGE-SUCCESS	FL-018	en	FROZEN	R3-DESKTOP: LABS-BRIDGE-SUCCESS; R3-INTEGRATED: current frozen product surface
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-LABS-EN-FL-004-FL-016-FL-018-en-1440x1000-desktop-chromium-darwin.png	34e0e192e5ff5e75b5d773d884522789f974e17402a6c98a13368d0e8708728f	1440	1000	1440x1000	B-PX-LABS-EN	LABS	FL-004,FL-016,FL-018	en	FROZEN	R3-DESKTOP: LABS; R3-INTEGRATED: current frozen product surface
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-LABS-TRAIT-FAIL-KO-FL-016-ko-1440x1000-desktop-chromium-darwin.png	2821fd2d73e9a903532073d1d1ee213c780f31271fa7570061ae22b3bd8ddd7b	1440	1000	1440x1000	B-PX-LABS-TRAIT-FAIL-KO	LABS-TRAIT-FAIL	FL-016	ko	FROZEN	R3-DESKTOP: LABS-TRAIT-FAIL; D3-R3-002: signer failure status and retry focus
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-LOCAL-SIGNAL-EMPTY-EN-FL-012-en-1440x1000-desktop-chromium-darwin.png	86fabcfca54448fd6a89340aee6b0a20bfe69a8ff4f5890a2c4b72fba7089d7a	1440	1000	1440x1000	B-PX-LOCAL-SIGNAL-EMPTY-EN	LOCAL-SIGNAL-EMPTY	FL-012	en	FROZEN	R3-DESKTOP: LOCAL-SIGNAL-EMPTY; D3-R3-001: local-signal status relationship
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-LOCAL-SIGNAL-FAIL-KO-FL-012-ko-1440x1000-desktop-chromium-darwin.png	4c93875ec5657adc873d8e881c52e5102e9c4f3281a589f37d9ad3c8d04b375f	1440	1000	1440x1000	B-PX-LOCAL-SIGNAL-FAIL-KO	LOCAL-SIGNAL-FAIL	FL-012	ko	FROZEN	R3-DESKTOP: LOCAL-SIGNAL-FAIL; D3-R3-001: announced failure and recovery focus
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-LOCAL-SIGNAL-SUCCESS-EN-FL-012-FL-015-en-1440x1000-desktop-chromium-darwin.png	0bc85fe728edf939d758dd2f683f22ba0a3ff3509872f2aee3aa501184e6c90f	1440	1000	1440x1000	B-PX-LOCAL-SIGNAL-SUCCESS-EN	LOCAL-SIGNAL-SUCCESS	FL-012,FL-015	en	FROZEN	R3-DESKTOP: LOCAL-SIGNAL-SUCCESS; D3-R3-001: announced success/duplicate outcome
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-MY-EN-FL-004-FL-011-FL-015-en-1440x1000-desktop-chromium-darwin.png	29087e9fad3b13661df95671fe8e6d7f254099547fd8a75c10366b82d43e97eb	1440	1000	1440x1000	B-PX-MY-EN	MY	FL-004,FL-011,FL-015	en	FROZEN	R3-DESKTOP: MY; D4-R3-001: simulated-visit truth labels
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-NATION-EN-FL-001-en-1440x1000-desktop-chromium-darwin.png	4ab8633750e53163649849059190fd23c3f95460c923b03bd88dcb61b6e4dbab	1440	1000	1440x1000	B-PX-NATION-EN	NATION	FL-001	en	FROZEN	R3-DESKTOP: NATION; R3-INTEGRATED: current frozen product surface
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-NATION-KO-FL-001-ko-1440x1000-desktop-chromium-darwin.png	ba6d29701112bf36b9e12a9ff108e0b7522a73c177cd5f91b3c1121d14b576a3	1440	1000	1440x1000	B-PX-NATION-KO	NATION	FL-001	ko	FROZEN	R3-DESKTOP: NATION; R3-INTEGRATED: current frozen product surface
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-ONBOARDING-PERSONAS-KO-FL-007-FL-008-FL-009-ko-1440x1000-desktop-chromium-darwin.png	ca6cd1d130524d26f2268c941591669e5e61e1b82d0176ddb43df0eb757de115	1440	1000	1440x1000	B-PX-ONBOARDING-PERSONAS-KO	ONBOARDING-PERSONAS	FL-007,FL-008,FL-009	ko	FROZEN	R3-DESKTOP: ONBOARDING-PERSONAS; R3-INTEGRATED: current frozen product surface
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-ONBOARDING-PREFERENCES-EN-FL-007-FL-008-FL-009-en-1440x1000-desktop-chromium-darwin.png	888b307eb2503bc1d005a4c8ccfc1978fa44bf3cff7aa61c06e175330815e83b	1440	1000	1440x1000	B-PX-ONBOARDING-PREFERENCES-EN	ONBOARDING-PREFERENCES	FL-007,FL-008,FL-009	en	FROZEN	R3-DESKTOP: ONBOARDING-PREFERENCES; D4-R3-003: explicit dietary requirements
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-ONBOARDING-VALUE-EN-FL-007-FL-008-FL-009-en-1440x1000-desktop-chromium-darwin.png	c78b1093b52f196fe1aa8f57fc523b7ee0e2d53de80df393e9923944b07d0f5f	1440	1000	1440x1000	B-PX-ONBOARDING-VALUE-EN	ONBOARDING-VALUE	FL-007,FL-008,FL-009	en	FROZEN	R3-DESKTOP: ONBOARDING-VALUE; R3-INTEGRATED: current frozen product surface
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-PLACE-DETAIL-EN-FL-001-FL-010-FL-011-FL-012-FL-016-en-1440x1000-desktop-chromium-darwin.png	9a1fe5c7e1d5830d9f7b47e6d48307defecd84c6d087f16d9e6cbcec941045a8	1440	1000	1440x1000	B-PX-PLACE-DETAIL-EN	PLACE-DETAIL	FL-001,FL-010,FL-011,FL-012,FL-016	en	FROZEN	R3-DESKTOP: PLACE-DETAIL; R3-INTEGRATED: current frozen product surface
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-PLACE-PEEK-EN-FL-001-en-1440x1000-desktop-chromium-darwin.png	7bf318c3b6e604c87abf3e94198e7c2e798e9accd65d23706bb4ff36ec70a77c	1440	1000	1440x1000	B-PX-PLACE-PEEK-EN	PLACE-PEEK	FL-001	en	FROZEN	R3-DESKTOP: PLACE-PEEK; R3-INTEGRATED: current frozen product surface
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-PROFILE-KO-FL-015-ko-1440x1000-desktop-chromium-darwin.png	bb2c1d3a4ee90ecdb71525471f794af9786de15d378746827642f035ea65b017	1440	1000	1440x1000	B-PX-PROFILE-KO	PROFILE	FL-015	ko	FROZEN	R3-DESKTOP: PROFILE; D4-R3-003+D4-R3-004: persisted dietary choices and unique accessible controls
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-REPORT-EN-FL-003-en-1440x1000-desktop-chromium-darwin.png	89fb203a4bb6b290bb4257faf48bb7fd657d736dba378b3658df15735712a317	1440	1000	1440x1000	B-PX-REPORT-EN	REPORT	FL-003	en	FROZEN	R3-DESKTOP: REPORT; R3-INTEGRATED: current frozen product surface
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-SAVE-FAILURE-EN-FL-011-en-1440x1000-desktop-chromium-darwin.png	79b361d448297c89723b663286d5fe00d2a73482b5369dca573b18714008fd2e	1440	1000	1440x1000	B-PX-SAVE-FAILURE-EN	SAVE-FAILURE	FL-011	en	FROZEN	R3-DESKTOP: SAVE-FAILURE; R3-INTEGRATED: current frozen product surface
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-SAVE-RECOVERED-KO-FL-011-ko-1440x1000-desktop-chromium-darwin.png	a42aec6df33f841b76e7d5af0fa4da13c96141d794d3f8951540ef33696fefe2	1440	1000	1440x1000	B-PX-SAVE-RECOVERED-KO	SAVE-RECOVERED	FL-011	ko	FROZEN	R3-DESKTOP: SAVE-RECOVERED; R3-INTEGRATED: current frozen product surface
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-TABLE-DETAIL-KO-FL-003-ko-1440x1000-desktop-chromium-darwin.png	50040877608975ad32010ee6735de889bf4f829c1558fb9703c565b22d7f3e3c	1440	1000	1440x1000	B-PX-TABLE-DETAIL-KO	TABLE-DETAIL	FL-003	ko	FROZEN	R3-DESKTOP: TABLE-DETAIL; R3-INTEGRATED: current frozen product surface
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-TABLE-JOIN-FAIL-EN-FL-003-en-1440x1000-desktop-chromium-darwin.png	7c7c22d0438ba5ea8b4a58c7b80d3b6fd202246adae59b71f787414e611c3d98	1440	1000	1440x1000	B-PX-TABLE-JOIN-FAIL-EN	TABLE-JOIN-FAIL	FL-003	en	FROZEN	R3-DESKTOP: TABLE-JOIN-FAIL; D3-R3-001+D4-R3-005: announced local-preview failure and recovery focus
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-TABLES-LIST-EN-FL-003-en-1440x1000-desktop-chromium-darwin.png	dceb002ab7fdd6427e6b809030de743f92524d05da82e817acbffa52c679a40a	1440	1000	1440x1000	B-PX-TABLES-LIST-EN	TABLES-LIST	FL-003	en	FROZEN	R3-DESKTOP: TABLES-LIST; R3-INTEGRATED: current frozen product surface
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-TABLES-VENUE-EMPTY-EN-FL-003-en-1440x1000-desktop-chromium-darwin.png	c7fbc1f5c15fecec93d8c473de0f035e0b8a46f671d9f366dd2097949ddcdffd	1440	1000	1440x1000	B-PX-TABLES-VENUE-EMPTY-EN	TABLES-VENUE-EMPTY	FL-003	en	FROZEN	R3-DESKTOP: TABLES-VENUE-EMPTY; D5-R3-003: venue-scoped recovery and modal-isolation cleanup
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-TRUST-FOUR-AXES-EN-FL-003-FL-012-FL-015-en-1440x1000-desktop-chromium-darwin.png	8cc227b7997cab7a41682e15cfd29d1b6452d7bb4bb18b78a79134214b430650	1440	1000	1440x1000	B-PX-TRUST-FOUR-AXES-EN	TRUST-FOUR-AXES	FL-003,FL-012,FL-015	en	FROZEN	R3-DESKTOP: TRUST-FOUR-AXES; D4-R3-001: non-evidentiary local activity truth
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-AFTER19-PROMPT-EN-FL-013-en-390x844-mobile-chromium-darwin.png	26afd579465a4b4159ab8e79dcac2dee54612833fd207eafda55a02492df32e8	390	844	390x844	B-PX-AFTER19-PROMPT-EN	AFTER19-PROMPT	FL-013	en	FROZEN	R3-MOBILE: AFTER19-PROMPT; R3-INTEGRATED: current frozen product surface
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-AFTER19-VENUE-LOCKED-EN-FL-002-en-390x844-mobile-chromium-darwin.png	4156601b8941fc93bbf8ae9583c49b47f0b4df97ae5d994b4081b6faf35c2c7e	390	844	390x844	B-PX-AFTER19-VENUE-LOCKED-EN	AFTER19-VENUE-LOCKED	FL-002	en	FROZEN	R3-MOBILE: AFTER19-VENUE-LOCKED; R3-INTEGRATED: current frozen product surface
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-AFTER19-VENUE-RETURN-EN-FL-002-FL-013-FL-014-en-390x844-mobile-chromium-darwin.png	1e01f4553f61f3ebf0bc7ab9392a552d11e90c4129ee2f6f5b5bab7d51bf3853	390	844	390x844	B-PX-AFTER19-VENUE-RETURN-EN	AFTER19-VENUE-RETURN	FL-002,FL-013,FL-014	en	FROZEN	R3-MOBILE: AFTER19-VENUE-RETURN; R3-INTEGRATED: current frozen product surface
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHAT-EN-FL-003-en-390x844-mobile-chromium-darwin.png	bd057b73f432664ffc3e9fee08830731ffdd053e34e0382a0785e85463b1de3e	390	844	390x844	B-PX-CHAT-EN	CHAT	FL-003	en	FROZEN	R3-MOBILE: CHAT; R3-INTEGRATED: current frozen product surface
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHAT-IMAGE-FAIL-EN-FL-003-en-390x844-mobile-chromium-darwin.png	dadc6fe0d3f1034516c52f28704e82789864f6b6885e390d1443874da7740276	390	844	390x844	B-PX-CHAT-IMAGE-FAIL-EN	CHAT-IMAGE-FAIL	FL-003	en	FROZEN	R3-MOBILE: CHAT-IMAGE-FAIL; R3-INTEGRATED: current frozen product surface
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHECKOUT-CANCEL-KO-FL-004-ko-390x844-mobile-chromium-darwin.png	166c3e8aa049a89467fce654fcc886b5c7ebb54d31c21cb86838b02850f6984a	390	844	390x844	B-PX-CHECKOUT-CANCEL-KO	CHECKOUT-CANCEL	FL-004	ko	FROZEN	R3-MOBILE: CHECKOUT-CANCEL; POST-R3-CHECKOUT-FOCUS: transition focus ownership
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHECKOUT-FAIL-EN-FL-004-en-390x844-mobile-chromium-darwin.png	584447b78b7c400fd775ad7120b18f241affcd59ad44036b46382abe5c68228d	390	844	390x844	B-PX-CHECKOUT-FAIL-EN	CHECKOUT-FAIL	FL-004	en	FROZEN	R3-MOBILE: CHECKOUT-FAIL; POST-R3-CHECKOUT-FOCUS: transition focus ownership
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHECKOUT-IDLE-EN-FL-004-FL-017-en-390x844-mobile-chromium-darwin.png	636ec3af9b3d658f7ce96b00017ad4a6f1129d5a42878a82ba0b844ca934b878	390	844	390x844	B-PX-CHECKOUT-IDLE-EN	CHECKOUT-IDLE	FL-004,FL-017	en	FROZEN	R3-MOBILE: CHECKOUT-IDLE; POST-R3-CHECKOUT-FOCUS: transition focus ownership
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHECKOUT-RECEIPT-EN-FL-004-en-390x844-mobile-chromium-darwin.png	9aa8bcdc2240b2c5e3eabe890b79fc06d4e24d601991e7b1c406826c7abc1eae	390	844	390x844	B-PX-CHECKOUT-RECEIPT-EN	CHECKOUT-RECEIPT	FL-004	en	FROZEN	R3-MOBILE: CHECKOUT-RECEIPT; D4-R3-001+POST-R3-CHECKOUT-FOCUS: simulated receipt truth and focus ownership
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHECKOUT-STAMP-KO-FL-004-ko-390x844-mobile-chromium-darwin.png	07c192af69ee7e47a25ece81158ac5ca3c00897200a346f87cf54bab9d3a5152	390	844	390x844	B-PX-CHECKOUT-STAMP-KO	CHECKOUT-STAMP	FL-004	ko	FROZEN	R3-MOBILE: CHECKOUT-STAMP; D4-R3-001+POST-R3-CHECKOUT-FOCUS: simulated visit truth and focus ownership
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CITY-FALLBACK-KO-FL-001-ko-390x844-mobile-chromium-darwin.png	4a60e1dbb8cb78a622dc542c8cf6c1b630452bb3efd9458ee98f682f25b09050	390	844	390x844	B-PX-CITY-FALLBACK-KO	CITY-FALLBACK	FL-001	ko	FROZEN	R3-MOBILE: CITY-FALLBACK; R3-INTEGRATED: current frozen product surface
